step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
37,CASH_OUT,16557.12,C2008393540,1030.0,0.0,C1522611557,134116.46,150673.59,0,0
37,CASH_OUT,354456.26,C671202551,112039.0,0.0,C1034974597,535553.45,890009.71,0,0
37,CASH_OUT,86103.03,C601728859,223.0,0.0,C1710607874,0.0,86103.03,0,0
37,CASH_OUT,174620.24,C1707845180,104923.0,0.0,C1714966870,0.0,174620.24,0,0
37,PAYMENT,8586.3,C995877136,0.0,0.0,M1292638119,0.0,0.0,0,0
37,CASH_IN,272378.9,C641004796,1434530.28,1706909.18,C878511366,16959983.06,16687604.17,0,0
37,CASH_IN,316852.43,C1946558016,1670566.56,1987418.99,C1672801235,640080.73,323228.31,0,0
37,CASH_IN,316891.18,C1950363755,636.0,317527.18,C606173082,339570.01,22678.83,0,0
37,CASH_OUT,77961.23,C1074928121,0.0,0.0,C723176499,493396.25,571357.49,0,0
37,CASH_OUT,281504.53,C323284605,19222.0,0.0,C1965313906,0.0,281504.53,0,0
37,PAYMENT,5707.71,C1708338072,307899.04,302191.33,M269044751,0.0,0.0,0,0
37,CASH_IN,188540.95,C675371360,2486379.38,2674920.33,C68223344,441769.42,253228.47,0,0
37,TRANSFER,137323.65,C1183447017,0.0,0.0,C447070962,6399845.19,6537168.84,0,0
37,PAYMENT,26135.66,C735611189,0.0,0.0,M443092360,0.0,0.0,0,0
37,CASH_IN,108729.57,C515929433,788686.47,897416.04,C225157004,302828.06,194098.49,0,0
37,CASH_OUT,143061.72,C286451269,759.0,0.0,C1570627495,36117.31,179179.03,0,0
37,CASH_OUT,106351.67,C648118736,0.0,0.0,C1153512107,1669337.52,1775689.19,0,0
37,CASH_IN,35715.12,C869057409,643543.0,679258.12,C1613371285,218913.67,183198.56,0,0
37,PAYMENT,20857.82,C1188574358,0.0,0.0,M1966661251,0.0,0.0,0,0
37,CASH_OUT,383953.61,C181422890,11311.0,0.0,C82327795,186321.83,570275.44,0,0
37,CASH_OUT,371289.7,C1112052380,0.0,0.0,C2722858,2839803.93,3211093.64,0,0
37,CASH_OUT,66629.79,C664582299,0.0,0.0,C1021722832,710494.18,989291.85,0,0
37,CASH_OUT,104092.28,C1798069500,305418.0,201325.72,C636057887,376856.14,655597.87,0,0
37,PAYMENT,17971.96,C940107477,12522.71,0.0,M414931693,0.0,0.0,0,0
37,PAYMENT,3339.77,C1930710188,24630.63,21290.86,M356656499,0.0,0.0,0,0
37,CASH_OUT,230094.12,C487197374,0.0,0.0,C1655304321,369882.33,599976.45,0,0
37,PAYMENT,2841.79,C1618116687,417905.69,415063.9,M562063181,0.0,0.0,0,0
37,CASH_IN,235330.23,C747289346,23362321.63,23597651.86,C1638500797,1165663.34,930333.11,0,0
37,PAYMENT,24685.06,C1739577163,39471.0,14785.94,M495525688,0.0,0.0,0,0
37,CASH_IN,58536.47,C405218625,956481.22,1015017.69,C1631224912,5074316.48,5015780.01,0,0
37,CASH_OUT,504165.67,C1488813516,93638.89,0.0,C1344742564,11500131.47,12004297.15,0,0
37,CASH_IN,72157.69,C376044168,1469803.53,1541961.22,C799054544,101424.0,29266.31,0,0
38,CASH_IN,8286.02,C795881081,59494.0,67780.02,C1704810793,0.0,0.0,0,0
38,CASH_IN,301155.81,C1870704686,9041203.43,9342359.23,C1010364515,1527304.73,1226148.92,0,0
38,CASH_IN,214192.39,C109464490,4766085.95,4980278.34,C329305631,1704530.9,1127197.23,0,0
38,PAYMENT,10235.81,C2087822690,5807.97,0.0,M1153351619,0.0,0.0,0,0
38,PAYMENT,9678.66,C857203940,0.0,0.0,M77228264,0.0,0.0,0,0
38,PAYMENT,6069.86,C1829101695,120774.49,114704.63,M1491123126,0.0,0.0,0,0
38,TRANSFER,1467521.41,C593343870,21463.0,0.0,C816480534,0.0,2037589.53,0,0
38,CASH_IN,36792.46,C1338872589,1298271.63,1335064.08,C54453064,195360.74,158568.28,0,0
38,PAYMENT,3935.39,C986499664,0.0,0.0,M1170355754,0.0,0.0,0,0
38,CASH_OUT,268705.46,C611141905,0.0,0.0,C670526499,376979.3,677192.37,0,0
38,CASH_OUT,174279.36,C1740780311,0.0,0.0,C1593953931,235701.01,409980.36,0,0
38,TRANSFER,92557.04,C853169467,171586.0,79028.96,C219752619,0.0,92557.04,0,0
38,CASH_OUT,306155.13,C1496217720,20520.0,0.0,C1259309133,203336.97,509492.1,0,0
38,CASH_IN,155414.48,C416430373,1932771.09,2088185.57,C93436372,2856182.74,2700768.26,0,0
38,PAYMENT,2834.56,C1416882365,155097.35,152262.79,M844152395,0.0,0.0,0,0
38,CASH_OUT,5077.46,C2098026454,0.0,0.0,C170145240,6309.8,11387.26,0,0
38,PAYMENT,6406.92,C275875652,714891.57,708484.65,M214048005,0.0,0.0,0,0
38,CASH_IN,455348.52,C1648412956,2203915.68,2659264.2,C454761507,799972.57,344624.05,0,0
38,PAYMENT,12995.26,C738437797,116495.41,103500.15,M1747890294,0.0,0.0,0,0
38,PAYMENT,8403.17,C1155841729,13540.0,5136.83,M1258705158,0.0,0.0,0,0
38,PAYMENT,20702.19,C1055538228,41489.0,20786.81,M80515269,0.0,0.0,0,0
38,PAYMENT,31365.6,C692596573,29760.0,0.0,M1079906832,0.0,0.0,0,0
38,PAYMENT,13528.39,C1383995320,199277.14,185748.75,M70353658,0.0,0.0,0,0
38,PAYMENT,6309.87,C1007740451,131013.56,124703.69,M1952902318,0.0,0.0,0,0
38,PAYMENT,1180.82,C2017776159,0.0,0.0,M615032260,0.0,0.0,0,0
38,PAYMENT,2777.89,C901690550,0.0,0.0,M847885584,0.0,0.0,0,0
38,PAYMENT,21181.29,C1723676226,31622.0,10440.71,M1757784341,0.0,0.0,0,0
38,CASH_IN,462537.6,C442810966,16971950.47,17434488.07,C308220962,874631.64,464557.26,0,0
38,PAYMENT,7231.54,C1920612370,336080.97,328849.43,M2107091403,0.0,0.0,0,0
38,TRANSFER,1658426.92,C1082915497,38335.0,0.0,C966526472,7001017.36,8659444.27,0,0
38,CASH_IN,158453.53,C1556642245,5991904.95,6150358.48,C1817484628,658073.48,499619.95,0,0
38,CASH_IN,254608.49,C1686909337,803575.29,1058183.79,C602874477,5488199.7,5233591.2,0,0
38,CASH_IN,102444.82,C1333923924,11464464.69,11566909.51,C884457408,4695595.44,4270439.96,0,0
38,CASH_OUT,97832.7,C237233247,0.0,0.0,C1057699911,313949.93,741644.15,0,0
38,CASH_IN,745311.97,C184494945,41420.0,786731.97,C2125985787,0.0,0.0,0,0
38,PAYMENT,4012.74,C1574923985,423094.44,419081.7,M1984106132,0.0,0.0,0,0
39,PAYMENT,6507.18,C476415317,198267.0,191759.82,M1640827127,0.0,0.0,0,0
39,PAYMENT,16900.89,C260333364,23253.0,6352.11,M1934965211,0.0,0.0,0,0
39,CASH_IN,246954.41,C1695847278,7894114.32,8141068.73,C1418486629,538083.18,291128.76,0,0
39,PAYMENT,2069.38,C1371830586,43124.94,41055.57,M425095961,0.0,0.0,0,0
39,CASH_IN,54736.09,C431514527,22480134.21,22534870.29,C1108163097,83807.31,29071.22,0,0
39,CASH_IN,199217.82,C1634228373,30447.0,229664.82,C2114535884,768541.31,569323.48,0,0
39,PAYMENT,19468.76,C1440620368,0.0,0.0,M2027645177,0.0,0.0,0,0
39,TRANSFER,149393.88,C1078832474,18128.83,0.0,C897639961,1771385.1,1920778.99,0,0
39,CASH_IN,105062.42,C2110460390,121.0,105183.42,C381405647,0.0,0.0,0,0
39,CASH_IN,193186.18,C1210830158,4995612.14,5188798.32,C1337708863,365674.8,172488.62,0,0
39,PAYMENT,1734.21,C786128640,24457.0,22722.79,M1096814365,0.0,0.0,0,0
39,CASH_IN,168349.1,C79778950,21285.0,189634.1,C839166200,0.0,0.0,0,0
39,CASH_IN,330152.34,C665193394,8427182.11,8757334.45,C138038456,1668166.61,1338014.27,0,0
39,PAYMENT,6790.19,C1659889073,0.0,0.0,M1554259473,0.0,0.0,0,0
39,CASH_IN,246460.16,C297558813,17657973.31,17904433.47,C847552559,2562872.61,2316412.45,0,0
39,PAYMENT,14242.51,C44223138,0.0,0.0,M1033923335,0.0,0.0,0,0
39,CASH_OUT,139140.04,C268397575,0.0,0.0,C948170518,1127426.68,2369318.5,0,0
39,CASH_OUT,193254.24,C1122595975,0.0,0.0,C2098125814,369542.12,562796.36,0,0
39,PAYMENT,8196.3,C93503662,871.0,0.0,M1887287665,0.0,0.0,0,0
39,TRANSFER,927330.77,C1505757346,0.0,0.0,C1937241264,3123955.48,4051286.25,0,0
39,CASH_OUT,490099.08,C1315250990,0.0,0.0,C1199957366,502925.41,1035724.81,0,0
39,CASH_OUT,122749.77,C92358626,188183.0,65433.23,C1563323185,4580540.03,4724876.49,0,0
39,PAYMENT,9964.99,C1537402555,51345.0,41380.01,M1291470896,0.0,0.0,0,0
39,PAYMENT,4063.69,C900114234,0.0,0.0,M76155674,0.0,0.0,0,0
39,PAYMENT,12147.41,C18223195,60165.0,48017.59,M1012741010,0.0,0.0,0,0
39,PAYMENT,1990.96,C1505061117,10261.88,8270.92,M89512069,0.0,0.0,0,0
39,CASH_OUT,381936.91,C35058723,43988.0,0.0,C320842897,733646.04,1115582.95,0,0
39,CASH_OUT,103900.66,C380241877,0.0,0.0,C1979576380,11521789.53,11625690.18,0,0
39,CASH_OUT,168482.31,C311154894,1154.51,0.0,C298575762,553021.15,721503.46,0,0
39,CASH_IN,148502.21,C1028759146,3256046.52,3404548.74,C193874771,477401.16,328898.95,0,0
39,PAYMENT,3168.83,C1555542387,45140.9,41972.07,M2068530295,0.0,0.0,0,0
39,CASH_IN,10401.47,C1270624677,22418.0,32819.47,C166174952,408319.84,227680.94,0,0
40,TRANSFER,1436924.98,C481211797,66202.38,0.0,C1604702733,3211221.02,4648145.99,0,0
40,PAYMENT,16860.54,C1934578134,85630.03,68769.49,M1309618643,0.0,0.0,0,0
40,CASH_IN,61894.47,C404732155,15706736.31,15768630.78,C1519155118,424249.94,362355.46,0,0
40,PAYMENT,2063.52,C13198774,0.0,0.0,M527158502,0.0,0.0,0,0
40,CASH_OUT,47417.81,C254736091,10610.0,0.0,C1614190061,1170304.84,1217722.66,0,0
40,TRANSFER,306477.35,C819086799,40596.0,0.0,C1217490934,156491.0,462968.35,0,0
40,CASH_OUT,228735.96,C1991598809,9053.0,0.0,C1602381771,130612.8,359348.76,0,0
40,CASH_OUT,153945.9,C586605049,57233.0,0.0,C1202521555,568.28,154514.18,0,0
40,PAYMENT,7356.79,C2039809479,44391.0,37034.21,M1984090815,0.0,0.0,0,0
40,PAYMENT,6458.6,C898435940,0.0,0.0,M138634512,0.0,0.0,0,0
40,PAYMENT,91.1,C2075171152,0.0,0.0,M1374059410,0.0,0.0,0,0
40,CASH_OUT,393743.48,C979812596,0.0,0.0,C749672494,7180022.41,7530323.6,0,0
40,PAYMENT,6346.33,C177788797,0.0,0.0,M367376805,0.0,0.0,0,0
40,PAYMENT,14991.87,C1320145414,72115.0,57123.13,M1667475327,0.0,0.0,0,0
40,PAYMENT,12403.79,C732043219,77441.0,65037.21,M1515153924,0.0,0.0,0,0
40,PAYMENT,6275.6,C744212128,0.0,0.0,M1301257379,0.0,0.0,0,0
40,PAYMENT,223.25,C669973226,516084.26,515861.01,M323017299,0.0,0.0,0,0
40,PAYMENT,12405.99,C2023704342,200821.54,188415.55,M120592616,0.0,0.0,0,0
40,CASH_IN,140144.08,C1199416480,93.0,140237.08,C1165560749,185975.93,45831.85,0,0
40,CASH_OUT,226774.9,C1173688146,233959.9,7185.0,C952475427,299570.77,526345.67,0,0
40,PAYMENT,2074.78,C21690938,0.0,0.0,M1424683416,0.0,0.0,0,0
40,CASH_OUT,138750.57,C434032352,30225.0,0.0,C2096869389,222302.84,361053.42,0,0
40,CASH_IN,61768.14,C721672563,67830.0,129598.14,C823374236,2484164.61,2422396.46,0,0
40,CASH_OUT,226969.96,C814479097,0.0,0.0,C788142101,388364.34,615334.3,0,0
40,CASH_IN,186873.96,C708912639,6818728.82,7005602.78,C237988421,5503287.69,5316413.73,0,0
40,CASH_OUT,227168.21,C824476169,19970.0,0.0,C906563314,0.0,227168.21,0,0
40,PAYMENT,1392.65,C570397931,85726.56,84333.91,M1066196482,0.0,0.0,0,0
40,CASH_OUT,474676.75,C1477186405,0.0,0.0,C2023391825,1054532.02,1529208.77,0,0
40,PAYMENT,1584.09,C453219242,198606.0,197021.91,M1856250597,0.0,0.0,0,0
40,CASH_OUT,501182.05,C993778974,0.0,0.0,C1999611424,1227307.12,1728489.17,0,0
40,CASH_OUT,159642.87,C433123749,0.0,0.0,C103637384,781495.64,941138.51,0,0
40,CASH_OUT,106158.74,C1642102634,213357.0,107198.26,C1291270732,684050.78,790209.52,0,0
40,CASH_OUT,48592.73,C393194863,16619.0,0.0,C1514479404,222405.18,270997.91,0,0
40,PAYMENT,5786.72,C1747937618,0.0,0.0,M66277076,0.0,0.0,0,0
40,CASH_IN,4622.94,C1144404022,4646274.76,4650897.7,C1431116090,632507.05,627884.11,0,0
40,CASH_OUT,131880.79,C592575128,70297.0,0.0,C467281148,0.0,131880.79,0,0
40,TRANSFER,170030.24,C1255308747,0.0,0.0,C263052952,7694189.58,7864219.82,0,0
40,CASH_IN,102877.66,C1326338301,26265447.29,26368324.95,C2095635471,798074.74,695197.08,0,0
40,CASH_OUT,287776.29,C1195454628,258925.0,0.0,C1576541947,116898.36,404674.66,0,0
40,CASH_IN,194067.58,C290798413,4235743.39,4429810.98,C1245397780,494969.82,300902.24,0,0
40,CASH_IN,35746.76,C537116845,2688269.49,2724016.25,C656845469,64788.0,0.0,0,0
41,TRANSFER,431100.96,C141555110,49659.0,0.0,C872790215,159795.5,590896.45,0,0
41,TRANSFER,573133.02,C1075362028,34436.8,0.0,C327086839,52178.0,338496.43,0,0
41,CASH_OUT,252673.82,C1977328047,79946.0,0.0,C1026611113,589458.04,842131.86,0,0
41,CASH_IN,234932.93,C1555757258,8698031.43,8932964.36,C1068414387,1354100.5,1119167.57,0,0
41,CASH_OUT,413503.32,C589716963,36227.0,0.0,C854470679,0.0,413503.32,0,0
41,TRANSFER,867065.16,C1862935444,111.0,0.0,C1720231001,2702688.43,3569753.59,0,0
41,CASH_IN,176924.42,C443004341,15898223.86,16075148.28,C661442540,994891.7,817967.28,0,0
41,CASH_IN,225343.77,C930518081,16978227.5,17203571.27,C275547082,866386.32,641042.56,0,0
41,PAYMENT,3405.87,C1028154822,0.0,0.0,M1870192365,0.0,0.0,0,0
41,CASH_OUT,135714.98,C464058003,0.0,0.0,C848839951,525631.64,668775.02,0,0
41,CASH_OUT,110951.44,C1697022291,0.0,0.0,C186436554,277330.02,388281.46,0,0
41,TRANSFER,512848.36,C2052148829,0.0,0.0,C108034745,6756049.54,7180922.58,0,0
41,CASH_OUT,197086.88,C1738610061,0.0,0.0,C1088160255,4423436.99,4620523.87,0,0
41,CASH_IN,86766.9,C206821323,23356218.43,23442985.33,C1335926666,121961.65,35194.75,0,0
41,PAYMENT,8199.91,C1662426831,0.0,0.0,M1686915196,0.0,0.0,0,0
41,CASH_IN,59277.12,C1641801994,19407342.33,19466619.45,C1049689577,99282.0,0.0,0,0
41,CASH_OUT,114945.57,C1888542720,69322.12,0.0,C176465042,228065.06,343010.63,0,0
41,PAYMENT,14009.16,C638726486,19999.0,5989.84,M650847239,0.0,0.0,0,0
41,CASH_OUT,35714.92,C1591782159,20329.0,0.0,C1543228440,61731.0,0.0,0,0
41,CASH_IN,330146.95,C1361148405,80786.0,410932.95,C101283110,0.0,0.0,0,0
41,CASH_OUT,41117.41,C894766886,504632.0,463514.59,C1255140302,4235151.26,4276268.66,0,0
41,PAYMENT,5366.64,C576960281,259913.1,254546.46,M1504897941,0.0,0.0,0,0
41,PAYMENT,32184.24,C1266683292,0.0,0.0,M1244816,0.0,0.0,0,0
41,CASH_OUT,421779.98,C1776787219,0.0,0.0,C1198980643,1570651.52,1992431.5,0,0
41,CASH_OUT,151710.82,C366488214,257.0,0.0,C1656726101,2228499.18,2274571.78,0,0
41,CASH_OUT,65968.8,C879485192,18887.0,0.0,C1199080065,102855.59,168824.38,0,0
41,PAYMENT,2626.37,C824387689,19239.18,16612.81,M809055266,0.0,0.0,0,0
41,CASH_OUT,432799.3,C859607173,20687.0,0.0,C1068681190,333186.39,765985.68,0,0
41,CASH_OUT,99983.35,C1538465995,0.0,0.0,C1862833448,439613.83,539597.18,0,0
41,CASH_IN,214747.1,C1128864443,1661.0,216408.1,C581598724,0.0,0.0,0,0
41,CASH_OUT,286342.62,C1110518292,10256.0,0.0,C380750458,481710.22,768052.84,0,0
41,PAYMENT,11662.55,C1440095983,9526.99,0.0,M2073043331,0.0,0.0,0,0
41,CASH_OUT,179067.87,C778607947,0.0,0.0,C888975885,283449.87,462517.74,0,0
41,CASH_IN,133854.25,C209242202,32823.0,166677.25,C1937231662,944828.49,810974.24,0,0
41,CASH_OUT,271483.38,C1294801473,149765.0,0.0,C83459379,0.0,356161.66,0,0
41,CASH_OUT,29407.55,C110053542,19934.0,0.0,C1339222288,172960.64,202368.19,0,0
41,CASH_OUT,86812.44,C1240582482,0.0,0.0,C290567466,3063187.79,2882112.69,0,0
41,CASH_IN,257066.67,C1916639915,103963.0,361029.67,C64639073,119494.52,0.0,0,0
41,CASH_OUT,203125.21,C62811312,2593.0,0.0,C1023902360,0.0,203125.21,0,0
41,PAYMENT,9212.76,C68121015,0.0,0.0,M289297236,0.0,0.0,0,0
41,PAYMENT,4636.64,C521140694,0.0,0.0,M997636650,0.0,0.0,0,0
41,PAYMENT,1798.87,C1251253524,0.0,0.0,M555137601,0.0,0.0,0,0
41,PAYMENT,9424.01,C923882141,78174.52,68750.52,M820385986,0.0,0.0,0,0
42,CASH_OUT,168084.29,C1116456230,0.0,0.0,C308411778,988545.7,1156630.0,0,0
42,PAYMENT,544.64,C141309191,333651.37,333106.73,M1411361439,0.0,0.0,0,0
42,PAYMENT,3607.87,C1766905363,0.0,0.0,M915811392,0.0,0.0,0,0
42,CASH_OUT,166448.35,C413767692,0.0,0.0,C1545092460,455264.01,893193.48,0,0
42,CASH_OUT,394139.45,C1205756511,289.0,0.0,C169613086,0.0,394139.45,0,0
42,CASH_IN,8908.8,C10583359,323222.0,332130.8,C1677262317,4816332.57,4755970.78,0,0
42,CASH_OUT,208287.05,C589963297,113173.0,0.0,C1501128657,0.0,208287.05,0,0
42,PAYMENT,16316.74,C999209243,11163.0,0.0,M636506392,0.0,0.0,0,0
42,CASH_OUT,61706.78,C66710629,0.0,0.0,C562220345,1341639.02,1403345.8,0,0
42,PAYMENT,1946.75,C1108857826,36843.0,34896.25,M314070054,0.0,0.0,0,0
42,CASH_OUT,342504.73,C921423223,0.0,0.0,C1871512175,2399660.68,2742165.41,0,0
42,PAYMENT,871.1,C372614960,97560.49,96689.39,M465534767,0.0,0.0,0,0
42,CASH_OUT,100011.51,C1257047876,50012.0,0.0,C1707632011,0.0,100011.51,0,0
42,PAYMENT,6587.99,C1314672780,0.0,0.0,M1415574564,0.0,0.0,0,0
42,PAYMENT,4916.81,C933516656,0.0,0.0,M1848108526,0.0,0.0,0,0
42,PAYMENT,1404.37,C1693314407,163281.07,161876.7,M364515470,0.0,0.0,0,0
42,PAYMENT,18674.18,C1167902588,57412.0,38737.82,M974020810,0.0,0.0,0,0
42,TRANSFER,543738.56,C1313095810,0.0,0.0,C2112437246,858268.45,1779175.02,0,0
42,CASH_OUT,250963.41,C1393922983,60454.0,0.0,C1728499064,1994612.6,2245576.01,0,0
42,CASH_OUT,150569.97,C1785592619,563685.0,413115.03,C1060741445,0.0,150569.97,0,0
42,CASH_OUT,105740.26,C1211958824,0.0,0.0,C1971946166,2450744.28,2563664.86,0,0
42,CASH_IN,70923.56,C1508061614,8069.0,78992.56,C1120907712,0.0,0.0,0,0
42,CASH_OUT,89633.66,C590490477,0.0,0.0,C392043001,407023.9,496657.57,0,0
42,CASH_IN,180863.25,C1939331286,165991.0,346854.25,C1605556142,0.0,0.0,0,0
42,CASH_IN,220915.04,C1669094698,2124789.21,2345704.25,C869429589,3664363.11,3443448.06,0,0
42,CASH_OUT,83230.32,C184367243,25980.0,0.0,C2045625111,43000.39,126230.71,0,0
42,CASH_IN,299351.41,C2122500202,237.0,299588.41,C115819180,278711.92,0.0,0,0
42,PAYMENT,10342.13,C1338984853,0.0,0.0,M1313475008,0.0,0.0,0,0
42,CASH_OUT,149240.56,C2133358819,10723.0,0.0,C131078422,0.0,369781.59,0,0
42,CASH_IN,210292.31,C170740010,477805.08,688097.38,C1893350367,705999.41,495707.1,0,0
42,PAYMENT,11403.3,C452081808,177083.26,165679.96,M1080315935,0.0,0.0,0,0
42,CASH_IN,66877.41,C1298799069,24636142.98,24703020.39,C674131266,68002.03,1124.62,0,0
42,TRANSFER,510698.31,C1081856009,16309.02,0.0,C256274834,551871.95,1062570.26,0,0
42,PAYMENT,6831.64,C324259395,345938.68,339107.04,M392469342,0.0,0.0,0,0
42,CASH_OUT,69376.87,C1477091585,1043.0,0.0,C1094535295,0.0,69376.87,0,0
42,CASH_IN,208921.57,C973238549,1781325.05,1990246.62,C902648364,2857635.64,2648714.06,0,0
42,CASH_OUT,172428.63,C2004713952,0.0,0.0,C302385530,270703.84,443132.47,0,0
42,PAYMENT,19388.33,C1330959200,22714.97,3326.64,M589260774,0.0,0.0,0,0
42,PAYMENT,9803.36,C759755458,0.0,0.0,M1984721555,0.0,0.0,0,0
42,CASH_IN,175965.58,C97084165,3505448.15,3681413.73,C1124049355,3563636.89,3387671.31,0,0
42,CASH_OUT,41480.13,C1521133082,0.0,0.0,C2145459346,75349.36,116829.48,0,0
42,PAYMENT,32743.86,C1070168704,0.0,0.0,M1608202052,0.0,0.0,0,0
42,CASH_OUT,250827.82,C1118652783,0.0,0.0,C2095030861,889718.45,1140546.27,0,0
42,PAYMENT,10026.07,C503921745,2242.0,0.0,M1557238587,0.0,0.0,0,0
42,TRANSFER,1375580.14,C1559378954,3548.0,0.0,C919005784,0.0,1375580.14,0,0
42,TRANSFER,522795.84,C56936390,0.0,0.0,C121521821,687621.73,1210417.57,0,0
42,PAYMENT,12712.34,C1564497596,28807.0,16094.66,M159827267,0.0,0.0,0,0
42,TRANSFER,572155.89,C955204455,716.0,0.0,C1268813794,1234012.35,1806168.24,0,0
42,PAYMENT,8699.99,C203716150,0.0,0.0,M456143968,0.0,0.0,0,0
42,PAYMENT,9850.66,C1997541958,1295.0,0.0,M966818302,0.0,0.0,0,0
42,PAYMENT,2759.41,C1436725352,3229.22,469.81,M148798406,0.0,0.0,0,0
42,CASH_OUT,50744.05,C1098226965,0.0,0.0,C1109421585,6553128.34,6603872.39,0,0
42,PAYMENT,4317.54,C1032243966,0.0,0.0,M506426202,0.0,0.0,0,0
42,PAYMENT,1856.35,C577636281,0.0,0.0,M2064428298,0.0,0.0,0,0
42,CASH_OUT,212687.19,C89344594,0.0,0.0,C415263964,1591064.85,1787666.42,0,0
43,CASH_OUT,32585.58,C1087210845,463.0,0.0,C942226723,690269.64,722855.21,0,0
43,CASH_OUT,353672.54,C1687675322,14719.0,0.0,C1222626148,0.0,133557.09,0,0
43,CASH_OUT,466418.46,C1316342785,0.0,0.0,C1214318373,1349167.85,1815586.31,0,0
43,PAYMENT,15703.44,C195705148,0.0,0.0,M587255521,0.0,0.0,0,0
43,CASH_OUT,65255.98,C1994214077,31885.0,0.0,C1468405407,5599724.93,5664980.91,0,0
43,CASH_OUT,62047.78,C1851260378,0.0,0.0,C466574820,2881459.88,2943507.67,0,0
43,CASH_IN,149464.93,C56116743,771.0,150235.93,C1179582945,0.0,0.0,0,0
43,PAYMENT,1188.24,C47245742,0.0,0.0,M997965906,0.0,0.0,0,0
43,PAYMENT,28746.9,C113652743,80046.0,51299.1,M473037225,0.0,0.0,0,0
43,CASH_OUT,140600.98,C139486444,30257.0,0.0,C949048156,0.0,140600.98,0,0
43,CASH_OUT,136663.15,C1178186501,57786.0,0.0,C5867166,19098.81,155761.96,0,0
43,CASH_OUT,122985.01,C1392547060,18651.0,0.0,C359085310,14647.07,137632.08,0,0
43,PAYMENT,2159.27,C427554040,260757.92,258598.65,M694704064,0.0,0.0,0,0
43,CASH_OUT,91855.67,C1621064732,29.0,0.0,C2011217491,274735.54,366591.21,0,0
43,PAYMENT,18044.88,C759555084,0.0,0.0,M1851884761,0.0,0.0,0,0
43,CASH_OUT,240552.0,C1299734888,57306.11,0.0,C1809333524,952371.58,1510002.45,0,0
43,CASH_OUT,296306.15,C1437592666,0.0,0.0,C122834721,490159.7,786465.84,0,0
43,CASH_IN,284508.54,C490674982,21505.0,306013.54,C2119475019,0.0,0.0,0,0
43,PAYMENT,33268.74,C1111913330,153.0,0.0,M1551847930,0.0,0.0,0,0
43,CASH_OUT,77374.42,C1688299839,0.0,0.0,C658333070,2487909.89,2565284.3,0,0
43,CASH_IN,112686.51,C1729025393,415280.99,527967.5,C1069435635,346266.06,233579.55,0,0
43,CASH_IN,233073.08,C78009393,2952919.34,3185992.42,C726926571,1757679.57,1524606.49,0,0
43,CASH_OUT,158158.84,C978136784,0.0,0.0,C1828727641,1945192.83,2103351.67,0,0
43,CASH_OUT,16010.11,C1892042923,0.0,0.0,C1796130996,3200867.82,3216877.93,0,0
43,CASH_OUT,115988.9,C1282629413,904.0,0.0,C1705915320,1536540.38,1652529.28,0,0
43,PAYMENT,16614.35,C291137871,31262.0,14647.65,M1857157263,0.0,0.0,0,0
43,CASH_OUT,453588.36,C105401857,233299.08,0.0,C1325998440,1657649.37,2111237.73,0,0
43,CASH_OUT,266711.91,C1917854114,9080.0,0.0,C948238125,29945.98,296657.89,0,0
43,PAYMENT,2844.62,C32449407,0.0,0.0,M71736875,0.0,0.0,0,0
43,PAYMENT,9944.47,C525515768,0.0,0.0,M1954758450,0.0,0.0,0,0
43,CASH_OUT,44336.78,C2088273981,21429.0,0.0,C291993215,765385.62,1202775.22,0,0
43,PAYMENT,2203.74,C833705626,226257.28,224053.54,M108651125,0.0,0.0,0,0
43,PAYMENT,19649.6,C79764356,211982.0,192332.4,M1260423888,0.0,0.0,0,0
43,CASH_OUT,72903.68,C1771454637,33584.0,0.0,C7143482,0.0,72903.68,0,0
43,PAYMENT,6191.83,C21447271,10048.0,3856.17,M1290219467,0.0,0.0,0,0
43,CASH_OUT,136073.49,C1610409521,0.0,0.0,C1094533826,7225064.13,7361137.61,0,0
43,PAYMENT,1069.36,C79487200,11833.0,10763.64,M283926694,0.0,0.0,0,0
43,CASH_OUT,145007.36,C1309384329,7085.0,0.0,C883554997,1236466.47,1558976.1,0,0
43,CASH_OUT,113436.44,C1712089272,0.0,0.0,C9292837,2284232.54,2397668.98,0,0
43,PAYMENT,6102.56,C732643275,52960.09,46857.53,M1878998078,0.0,0.0,0,0
43,CASH_OUT,56053.93,C1980504729,405590.0,349536.07,C1952936824,591247.33,647301.25,0,0
43,TRANSFER,703065.74,C713264607,10948.0,0.0,C2000775203,1207183.61,1910249.34,0,0
44,CASH_OUT,69051.89,C1314721854,0.0,0.0,C728845306,444811.28,513863.17,0,0
44,CASH_OUT,235650.04,C1509784430,0.0,0.0,C107107022,1996142.23,2231792.27,0,0
44,PAYMENT,14543.52,C1462629227,103161.81,88618.29,M1522197852,0.0,0.0,0,0
44,PAYMENT,7972.96,C1955288676,37772.82,29799.87,M308174168,0.0,0.0,0,0
44,CASH_OUT,143254.24,C550248723,0.0,0.0,C1248032388,1442540.72,1585794.96,0,0
44,CASH_OUT,296229.15,C438302448,145320.19,0.0,C1201144294,1926245.64,2153293.89,0,0
44,CASH_IN,128075.42,C1593362399,30466.0,158541.42,C1959940703,0.0,0.0,0,0
