step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
469,PAYMENT,9751.51,C1504901572,0.0,0.0,M1668581505,0.0,0.0,0,0
182,CASH_OUT,254348.68,C338810856,135531.07,0.0,C473444784,3168217.57,3422566.25,0,0
203,CASH_OUT,252570.38,C1487668689,0.0,0.0,C1959007320,270497.11,523067.49,0,0
257,TRANSFER,555631.59,C971746666,118293.0,0.0,C863389391,0.0,555631.59,0,0
686,PAYMENT,16734.52,C1568830398,0.0,0.0,M237469505,0.0,0.0,0,0
163,CASH_OUT,239170.87,C2069671124,0.0,0.0,C1765791341,377445.12,616615.99,0,0
400,PAYMENT,9275.5,C492370227,10801.0,1525.5,M2035090447,0.0,0.0,0,0
256,CASH_OUT,324652.64,C1122855507,3012.0,0.0,C1493440683,793509.63,1032233.97,0,0
396,PAYMENT,10016.54,C363280457,0.0,0.0,M996835594,0.0,0.0,0,0
617,CASH_OUT,10000000.0,C841821564,10000000.0,0.0,C769108247,0.0,10000000.0,1,0
522,CASH_OUT,81518.49,C471694496,10989.0,0.0,C902710439,0.0,81518.49,0,0
332,CASH_OUT,499604.99,C1110216724,0.0,0.0,C1365153634,4605774.48,5105379.47,0,0
313,TRANSFER,4985982.35,C316646792,0.0,0.0,C1981752351,7974933.05,12960915.41,0,0
299,CASH_IN,115523.81,C1822191179,21107.0,136630.81,C102367062,76215.62,0.0,0,0
237,PAYMENT,18936.4,C152253844,20938.0,2001.6,M2026573593,0.0,0.0,0,0
182,CASH_IN,65020.77,C1199695581,1866161.83,1931182.6,C1058536336,456654.36,391633.59,0,0
283,CASH_OUT,96723.2,C1651709572,0.0,0.0,C928555178,200147.85,296871.06,0,0
164,PAYMENT,4727.02,C615903888,0.0,0.0,M1613680193,0.0,0.0,0,0
273,CASH_IN,7518.39,C1444576599,20197.0,27715.39,C1680929442,491980.93,484462.53,0,0
42,CASH_OUT,424963.92,C1713560287,0.0,0.0,C1579701377,583909.27,1008873.19,0,0
454,CASH_OUT,404185.57,C1310120773,404185.57,0.0,C434003582,113577.26,517762.83,1,0
279,PAYMENT,4090.74,C758022521,15711.0,11620.26,M647629300,0.0,0.0,0,0
375,CASH_IN,87044.68,C421160366,24391813.52,24478858.2,C852264283,1690148.51,1603103.83,0,0
131,CASH_IN,184127.93,C1707058222,755.0,184882.93,C1843373276,1034181.81,850053.88,0,0
326,PAYMENT,46377.44,C1112817236,362979.63,316602.19,M1457292412,0.0,0.0,0,0
379,PAYMENT,5209.98,C1389737154,15698.74,10488.76,M1976928520,0.0,0.0,0,0
324,CASH_OUT,153719.29,C339311411,0.0,0.0,C1481736209,182664.52,336383.81,0,0
165,CASH_OUT,108149.48,C1108747207,0.0,0.0,C1469084143,5957629.95,6065779.43,0,0
133,CASH_OUT,114239.89,C1878753724,0.0,0.0,C445704845,317815.55,432055.44,0,0
224,CASH_OUT,107351.33,C937130374,107351.33,0.0,C1822662997,3976355.4,4083706.73,1,0
158,PAYMENT,8987.52,C2146058613,82117.66,73130.14,M1422288493,0.0,0.0,0,0
287,CASH_OUT,44000.22,C1378235883,0.0,0.0,C1592644634,370063.73,414063.94,0,0
167,PAYMENT,288.4,C1571164257,905.0,616.6,M1489235794,0.0,0.0,0,0
357,TRANSFER,86262.23,C2111564243,399658.0,313395.77,C819125385,243336.72,329598.94,0,0
34,CASH_OUT,27205.74,C176502832,0.0,0.0,C1291052452,7258073.89,7285279.63,0,0
159,CASH_OUT,254053.16,C341613058,25531.0,0.0,C337710992,249535.72,503588.87,0,0
13,CASH_IN,444973.84,C239549657,21411.0,466384.84,C1940671570,0.0,0.0,0,0
167,PAYMENT,5829.96,C677289007,3030.0,0.0,M1047988936,0.0,0.0,0,0
12,PAYMENT,7674.83,C55086653,15204.02,7529.19,M1754777433,0.0,0.0,0,0
406,CASH_OUT,56571.85,C695345949,0.0,0.0,C1388855916,529793.76,586365.62,0,0
130,CASH_OUT,568500.73,C470407224,0.0,0.0,C1602719582,865315.7,1433816.43,0,0
335,PAYMENT,2265.32,C581953936,302950.0,300684.68,M652532166,0.0,0.0,0,0
262,PAYMENT,1983.39,C228909058,28894.0,26910.61,M1146704612,0.0,0.0,0,0
281,CASH_OUT,26030.55,C1938514909,20128.0,0.0,C344826643,54222.1,80252.65,0,0
324,TRANSFER,247457.47,C1220310817,11800.84,0.0,C441544680,2625212.12,2872669.58,0,0
403,CASH_IN,152689.66,C2085702152,2193849.12,2346538.78,C1354763826,2171230.32,2018540.66,0,0
186,CASH_IN,309854.83,C85123394,163.0,310017.83,C2035791030,877748.96,567894.13,0,0
691,PAYMENT,17726.16,C1498314699,10362.0,0.0,M1244038071,0.0,0.0,0,0
177,PAYMENT,12963.97,C219188359,110840.0,97876.03,M1148021046,0.0,0.0,0,0
10,PAYMENT,8921.46,C1540203720,9923.0,1001.54,M1022427418,0.0,0.0,0,0
254,CASH_OUT,386733.36,C1408036834,30831.0,0.0,C938880135,403546.16,790279.52,0,0
286,PAYMENT,11002.43,C1648405121,41610.0,30607.57,M6026544,0.0,0.0,0,0
204,PAYMENT,1767.6,C182854113,289368.22,287600.62,M928793144,0.0,0.0,0,0
16,CASH_IN,135968.78,C1449963144,75092.0,211060.78,C1566575855,152280.43,16311.65,0,0
255,PAYMENT,1043.22,C1376465374,74579.8,73536.58,M1264151118,0.0,0.0,0,0
347,PAYMENT,52542.71,C1234466629,9283.0,0.0,M130595982,0.0,0.0,0,0
186,PAYMENT,11358.04,C530863000,0.0,0.0,M1714092348,0.0,0.0,0,0
205,PAYMENT,794.89,C2116694600,602.0,0.0,M1907665751,0.0,0.0,0,0
373,CASH_IN,593805.25,C1779229992,10229.0,604034.25,C761723849,0.0,0.0,0,0
135,CASH_IN,61438.42,C579604310,31729.0,93167.42,C19737890,0.0,0.0,0,0
255,CASH_OUT,29123.49,C881908186,0.0,0.0,C1863921122,93075.46,122198.95,0,0
299,TRANSFER,1158358.08,C1857854292,1158358.08,0.0,C1179545940,0.0,0.0,1,0
283,CASH_OUT,85705.97,C541702037,52017.0,0.0,C234923930,0.0,85705.97,0,0
211,PAYMENT,8545.08,C1640401451,143900.0,135354.92,M978117994,0.0,0.0,0,0
129,CASH_OUT,480493.32,C2106535662,1575.0,0.0,C460813918,139109.14,619602.47,0,0
596,PAYMENT,5788.36,C1100211015,0.0,0.0,M1031878774,0.0,0.0,0,0
402,TRANSFER,1141652.19,C424882527,0.0,0.0,C2136529903,2666979.39,3808631.58,0,0
376,CASH_OUT,143783.6,C1327284651,0.0,0.0,C202820753,495970.77,639754.37,0,0
396,CASH_IN,68120.44,C2099508247,40667.0,108787.44,C272298323,1262696.53,1194576.09,0,0
17,PAYMENT,1964.21,C500806375,0.0,0.0,M1963674791,0.0,0.0,0,0
158,CASH_IN,12884.02,C809000817,239682.0,252566.02,C1590232590,216354.32,203470.3,0,0
253,PAYMENT,3178.38,C1007847235,119675.3,116496.93,M1478790497,0.0,0.0,0,0
282,CASH_IN,49936.75,C799672756,4026891.13,4076827.88,C356938424,89519.66,39582.9,0,0
136,CASH_OUT,9511.73,C805536717,0.0,0.0,C51705356,481841.41,491353.14,0,0
429,CASH_IN,71310.47,C1005343902,10112.0,81422.47,C1190026520,868640.05,797329.58,0,0
180,TRANSFER,1389571.09,C1896793459,4258.0,0.0,C1015261742,0.0,1011390.19,0,0
14,CASH_IN,233614.47,C1267580589,3205.0,236819.47,C1649944650,64385.9,0.0,0,0
153,PAYMENT,31413.4,C226776446,217404.39,185990.99,M824352367,0.0,0.0,0,0
376,TRANSFER,10000000.0,C1707077645,12200.0,0.0,C206082947,0.0,14116286.82,0,0
550,PAYMENT,14332.13,C1360586738,223491.66,209159.53,M1961493365,0.0,0.0,0,0
404,CASH_IN,264243.36,C66035091,2891553.34,3155796.7,C847065366,321926.99,57683.63,0,0
381,CASH_OUT,350447.55,C420413519,161682.0,0.0,C1866571446,0.0,350447.55,0,0
42,CASH_IN,241820.8,C1576332570,1585.0,243405.8,C958312836,0.0,0.0,0,0
274,CASH_IN,78702.52,C503061423,1864959.51,1943662.03,C42310107,596346.39,517643.86,0,0
154,CASH_OUT,281701.55,C796166451,68925.27,0.0,C1050684754,394930.37,676631.93,0,0
275,PAYMENT,11272.74,C577385470,52250.0,40977.26,M136627159,0.0,0.0,0,0
329,CASH_OUT,118800.65,C888479483,25147.0,0.0,C450805366,0.0,118800.65,0,0
302,CASH_IN,66619.28,C1034685844,4337875.37,4404494.66,C906571332,764155.15,697535.87,0,0
501,CASH_OUT,73328.47,C486475029,73328.47,0.0,C710448547,121670.8,194999.27,1,0
332,CASH_OUT,179722.63,C907334383,202711.0,22988.37,C507052871,166606.74,346329.37,0,0
10,CASH_OUT,299850.53,C1711158389,0.0,0.0,C1045258317,2946881.48,3246732.01,0,0
326,CASH_IN,308952.28,C1299523413,1527063.78,1836016.06,C1910474818,455573.34,146621.06,0,0
289,TRANSFER,27759.73,C1844162816,27759.73,0.0,C1415356134,0.0,0.0,1,0
38,CASH_OUT,175959.58,C1004368973,295619.66,119660.08,C1708070258,217895.37,393854.95,0,0
476,TRANSFER,1048.63,C961613398,1048.63,0.0,C1939685950,0.0,0.0,1,0
206,CASH_OUT,109226.26,C2107408557,64601.0,0.0,C418402492,625280.45,734506.7,0,0
204,CASH_IN,317420.47,C1913100313,156890.3,474310.77,C352371239,910647.16,593226.7,0,0
323,CASH_OUT,90479.35,C768435729,0.0,0.0,C1473886291,812446.09,902925.43,0,0
279,CASH_OUT,74468.59,C1149926579,0.0,0.0,C325339613,115230.63,189699.22,0,0
357,CASH_OUT,259788.71,C604313918,0.0,0.0,C1176069054,3867878.03,4127666.74,0,0
371,CASH_OUT,49808.31,C228397246,0.0,0.0,C1457774620,159489.23,209297.53,0,0
299,CASH_OUT,301387.01,C1834530848,659.0,0.0,C1632482295,0.0,301387.01,0,0
258,PAYMENT,22.96,C249619460,0.0,0.0,M150348927,0.0,0.0,0,0
514,PAYMENT,3017.72,C1357408439,0.0,0.0,M864844249,0.0,0.0,0,0
258,CASH_OUT,110600.72,C1991616060,0.0,0.0,C1251948843,464057.33,574658.06,0,0
274,CASH_OUT,137824.08,C219204507,0.0,0.0,C501343064,491863.45,629687.53,0,0
153,PAYMENT,7729.36,C1399151775,72585.0,64855.64,M216293444,0.0,0.0,0,0
185,CASH_OUT,35621.79,C2134657011,10636.0,0.0,C1076156193,0.0,31612.8,0,0
377,TRANSFER,2344540.14,C466106905,2344540.14,0.0,C2067219464,0.0,0.0,1,0
300,PAYMENT,60066.42,C171765351,0.0,0.0,M1551328179,0.0,0.0,0,0
596,PAYMENT,13091.78,C498934850,51275.0,38183.22,M1028481883,0.0,0.0,0,0
209,PAYMENT,10132.02,C1495941953,352249.0,342116.98,M471630155,0.0,0.0,0,0
284,CASH_OUT,178739.94,C553796439,80743.0,0.0,C1022415041,268821.58,447561.53,0,0
348,CASH_IN,26565.85,C665223827,1281851.43,1308417.28,C12689999,5692829.95,5666264.11,0,0
12,CASH_OUT,59759.52,C1704737396,0.0,0.0,C1820415853,1454835.52,1843919.21,0,0
328,PAYMENT,37379.93,C817643153,74310.52,36930.59,M737539481,0.0,0.0,0,0
43,CASH_IN,19802.59,C1196437554,3611208.26,3631010.85,C1565695503,346575.09,326772.5,0,0
664,CASH_OUT,82099.75,C730903262,0.0,0.0,C1615028275,109556.34,191656.09,0,0
259,PAYMENT,7745.78,C1608755516,0.0,0.0,M641198347,0.0,0.0,0,0
380,PAYMENT,3706.37,C93230285,52022.0,48315.63,M1838653965,0.0,0.0,0,0
279,CASH_IN,105095.22,C1668988822,3065082.63,3170177.85,C741890736,5820953.34,5715858.12,0,0
33,CASH_OUT,103193.2,C1787005570,0.0,0.0,C1961176822,771856.31,875049.51,0,0
286,CASH_IN,78891.96,C1984770043,1871784.3,1950676.26,C819319682,991048.88,912156.92,0,0
138,TRANSFER,373097.15,C902736697,39138.0,0.0,C1473516528,0.0,373097.15,0,0
211,CASH_IN,97053.6,C1279632947,8276.0,105329.6,C527545304,0.0,0.0,0,0
255,CASH_IN,382497.62,C337678034,5272771.1,5655268.72,C1684139061,3624063.78,3241566.16,0,0
330,CASH_OUT,87325.12,C916250920,38746.0,0.0,C1409210758,0.0,87325.12,0,0
254,CASH_OUT,468726.36,C866622309,0.0,0.0,C959779101,1718719.18,2187445.53,0,0
307,CASH_OUT,32852.78,C232139105,86698.87,53846.1,C1689356088,1621056.87,1653909.65,0,0
45,CASH_OUT,149969.34,C678671777,0.0,0.0,C783133682,1808429.35,1958398.69,0,0
180,CASH_OUT,55835.37,C1851192692,0.0,0.0,C1536161575,1249477.06,1305312.43,0,0
202,PAYMENT,7590.55,C1021035260,0.0,0.0,M1105473602,0.0,0.0,0,0
681,CASH_IN,122552.94,C352159494,3576115.79,3698668.73,C1320961575,454699.62,332146.68,0,0
187,CASH_OUT,65907.17,C1645146450,0.0,0.0,C1404780772,1515700.63,1581607.8,0,0
167,CASH_IN,150016.56,C1887825902,460191.35,610207.91,C17386319,237025.92,87009.36,0,0
334,CASH_OUT,220929.76,C1102238162,0.0,0.0,C32054184,233209.78,454139.54,0,0
166,TRANSFER,4622.5,C1342650373,1993.0,0.0,C1932810385,0.0,4622.5,0,0
113,TRANSFER,1636403.22,C14417080,1636403.22,0.0,C1609424366,0.0,0.0,1,0
186,CASH_OUT,165846.46,C1046563425,0.0,0.0,C398693683,628886.69,794733.15,0,0
20,CASH_IN,3007.07,C200092449,14365310.87,14368317.94,C111230437,32644.95,29637.88,0,0
205,CASH_IN,21751.88,C1110673918,1880371.96,1902123.84,C979441879,1072220.32,1050468.44,0,0
235,PAYMENT,10143.59,C1229412707,0.0,0.0,M348638594,0.0,0.0,0,0
378,TRANSFER,777081.65,C2116632329,21439.0,0.0,C594975626,0.0,777081.65,0,0
41,CASH_IN,818.37,C94665903,11576408.77,11577227.14,C527425819,616201.72,615383.35,0,0
36,CASH_OUT,168911.78,C857709570,0.0,0.0,C707855680,1026308.11,1195219.89,0,0
446,TRANSFER,2720647.79,C1998926306,2720647.79,0.0,C619524298,0.0,0.0,1,0
300,CASH_OUT,49801.95,C139419784,0.0,0.0,C7666483,680522.98,730324.93,0,0
350,CASH_IN,196538.96,C967454594,10276.0,206814.96,C1679680960,0.0,0.0,0,0
282,PAYMENT,2487.09,C978495118,68911.0,66423.91,M1076428993,0.0,0.0,0,0
225,CASH_OUT,271775.44,C1012628008,16681.0,0.0,C766461867,55293.99,327069.43,0,0
131,PAYMENT,14792.17,C605012298,0.0,0.0,M1735147031,0.0,0.0,0,0
326,CASH_OUT,133883.94,C1976021181,0.0,0.0,C298631644,1178372.52,1312256.46,0,0
623,CASH_OUT,58050.78,C1057925060,58050.78,0.0,C151767337,0.0,58050.78,1,0
186,PAYMENT,9069.3,C789126497,0.0,0.0,M608967254,0.0,0.0,0,0
48,CASH_OUT,337974.21,C1171102344,337974.21,0.0,C1505545472,0.0,337974.21,1,0
184,PAYMENT,18122.64,C517519094,0.0,0.0,M254678625,0.0,0.0,0,0
43,CASH_IN,99238.38,C2113418940,126.0,99364.38,C934303333,3916733.52,3817495.13,0,0
297,TRANSFER,5591647.96,C1237857283,5591647.96,0.0,C578388393,0.0,0.0,1,0
351,CASH_IN,528410.92,C258675001,20824.0,549234.92,C299419406,0.0,0.0,0,0
394,TRANSFER,257630.85,C509072684,0.0,0.0,C161400683,679102.75,936733.61,0,0
380,CASH_OUT,132212.95,C803019313,7251.0,0.0,C1902491379,525516.57,657729.52,0,0
181,PAYMENT,57.18,C1493820411,127041.0,126983.82,M1925179409,0.0,0.0,0,0
12,CASH_IN,21391.64,C1844417371,33790.0,55181.64,C1317601054,769286.38,2067126.14,0,0
162,CASH_OUT,98950.51,C2071524957,0.0,0.0,C1311717305,2208475.66,2307426.16,0,0
39,CASH_IN,207311.78,C1198708257,51384.0,258695.78,C26145393,1364327.04,1143254.65,0,0
335,PAYMENT,20.64,C59666316,79664.0,79643.36,M1957524532,0.0,0.0,0,0
205,PAYMENT,13443.34,C1768482839,100437.0,86993.66,M1309636326,0.0,0.0,0,0
189,PAYMENT,403.68,C1230469427,6281.0,5877.32,M295811583,0.0,0.0,0,0
20,PAYMENT,12620.73,C1061830597,0.0,0.0,M1683649366,0.0,0.0,0,0
34,CASH_IN,21527.06,C182297065,6142775.16,6164302.22,C841162487,646762.25,625235.18,0,0
231,CASH_OUT,208718.79,C1881773933,0.0,0.0,C1739881025,3033786.37,3242505.16,0,0
299,CASH_OUT,294346.87,C493299012,0.0,0.0,C1719624349,555693.33,850040.2,0,0
421,TRANSFER,1501341.87,C1749948822,1501341.87,0.0,C1224774762,0.0,0.0,1,0
276,TRANSFER,326921.79,C1043552093,0.0,0.0,C759921269,827497.61,1154419.4,0,0
542,CASH_OUT,2513.85,C771269342,21608.0,19094.15,C1092577223,9414586.35,9417100.2,0,0
259,CASH_OUT,144159.55,C1088810526,0.0,0.0,C1966136406,337408.35,481567.9,0,0
205,CASH_IN,311089.97,C1316258385,9505.0,320594.97,C187038503,0.0,0.0,0,0
400,PAYMENT,30405.98,C1250455957,21143.44,0.0,M287948924,0.0,0.0,0,0
381,CASH_IN,48658.99,C2113303979,5456179.96,5504838.95,C1992000926,2320953.88,2272294.89,0,0
404,CASH_OUT,138725.15,C2124003762,0.0,0.0,C1145099611,221948.49,360673.63,0,0
40,CASH_IN,488887.89,C241309534,2498139.82,2987027.71,C1148560234,679519.96,190632.07,0,0
376,PAYMENT,26670.18,C1531030548,202430.0,175759.82,M366688482,0.0,0.0,0,0
129,CASH_OUT,238812.75,C1975154919,27176.0,0.0,C143744819,0.0,238812.75,0,0
47,PAYMENT,10667.75,C996405426,85414.0,74746.25,M599845564,0.0,0.0,0,0
43,CASH_OUT,87412.32,C680936941,0.0,0.0,C2018619916,127738.36,215150.68,0,0
234,CASH_OUT,179537.89,C842732857,0.0,0.0,C180998134,3590541.21,3770079.1,0,0
162,PAYMENT,4557.15,C471850478,99992.3,95435.15,M832616885,0.0,0.0,0,0
186,PAYMENT,7770.54,C1375857288,349274.81,341504.28,M1781890978,0.0,0.0,0,0
139,CASH_OUT,311633.14,C291065353,14506.0,0.0,C1666452377,11295.73,322928.87,0,0
15,CASH_IN,217031.97,C32352192,10780386.81,10997418.78,C111258334,2007138.83,1790106.87,0,0
20,CASH_OUT,267967.17,C1833378240,0.0,0.0,C1105527690,11671474.29,13121949.7,0,0
332,CASH_OUT,189818.15,C311871432,51682.0,0.0,C849792649,234427.07,424245.22,0,0
544,CASH_IN,110522.6,C1631650291,29279.0,139801.6,C610189091,583598.52,473075.92,0,0
259,CASH_OUT,318111.17,C54863146,338633.0,20521.83,C923607396,3233562.45,3551673.61,0,0
167,PAYMENT,6009.57,C1977393136,21057.0,15047.43,M177382065,0.0,0.0,0,0
33,CASH_IN,414152.31,C283659518,141089.0,555241.31,C641242080,317.4,0.0,0,0
37,PAYMENT,4924.94,C55408947,270039.52,265114.58,M1587764710,0.0,0.0,0,0
228,PAYMENT,1492.0,C741874548,0.0,0.0,M218391031,0.0,0.0,0,0
182,CASH_OUT,358900.54,C397610581,0.0,0.0,C643126621,719950.22,1078850.77,0,0
211,CASH_IN,13043.47,C1744403176,19305.0,32348.47,C729947132,279163.93,266120.46,0,0
182,CASH_IN,51694.08,C268781450,24977.0,76671.08,C414059231,0.0,0.0,0,0
202,PAYMENT,25615.84,C49131637,0.0,0.0,M17975771,0.0,0.0,0,0
329,CASH_OUT,204651.9,C38676447,0.0,0.0,C2038769125,708660.52,913312.42,0,0
134,CASH_OUT,344007.9,C2108387157,21549.0,0.0,C190608332,0.0,344007.9,0,0
225,TRANSFER,10276.87,C1132693600,10276.87,0.0,C1185292292,0.0,0.0,1,0
428,CASH_IN,138652.36,C1019154789,2901969.99,3040622.35,C186921773,1330779.94,1192127.58,0,0
398,CASH_IN,23815.52,C1683688334,5949809.38,5973624.9,C1156401208,74984.99,51169.46,0,0
38,CASH_OUT,263464.69,C1486979794,96733.0,0.0,C1271043388,113670.01,377134.7,0,0
163,CASH_OUT,54465.35,C1949818997,0.0,0.0,C1829344035,2467582.05,2522047.41,0,0
353,TRANSFER,13774.15,C836797981,13774.15,0.0,C658953429,0.0,0.0,1,0
207,CASH_IN,227296.49,C284736933,14869.0,242165.49,C23936637,0.0,0.0,0,0
93,PAYMENT,551.46,C1498520358,200.0,0.0,M1226644314,0.0,0.0,0,0
548,CASH_IN,70477.91,C890898810,22072.08,92549.99,C21045286,538347.18,467869.27,0,0
572,CASH_OUT,340665.18,C1350659055,340665.18,0.0,C2055659976,422032.78,762697.96,1,0
300,CASH_OUT,103658.36,C1150088654,5001.0,0.0,C535842608,1601523.66,1705182.02,0,0
20,PAYMENT,6604.71,C585638111,5667.0,0.0,M779783039,0.0,0.0,0,0
231,CASH_OUT,81791.89,C671071983,200241.0,118449.11,C1559262141,0.0,81791.89,0,0
186,PAYMENT,2728.37,C2125593964,0.0,0.0,M881145566,0.0,0.0,0,0
396,PAYMENT,2640.16,C907528801,0.0,0.0,M1445384446,0.0,0.0,0,0
186,CASH_OUT,179321.12,C1705629934,179321.12,0.0,C848134520,0.0,179321.12,1,0
71,CASH_OUT,91691.75,C1841119507,91691.75,0.0,C1966998418,329117.96,420809.71,1,0
162,CASH_OUT,110005.9,C1081296951,107878.0,0.0,C1740699425,1004435.1,1114441.0,0,0
250,CASH_OUT,21951.04,C1000083292,0.0,0.0,C217734242,690071.78,712022.82,0,0
448,TRANSFER,33650.98,C721396265,0.0,0.0,C1399681457,86697.16,120348.15,0,0
397,CASH_OUT,387408.11,C180844213,387408.11,0.0,C2083128008,187203.74,574611.85,1,0
249,TRANSFER,500128.97,C1170248224,0.0,0.0,C1910145472,1538719.62,2038848.59,0,0
154,PAYMENT,19275.84,C788297001,0.0,0.0,M251264781,0.0,0.0,0,0
129,PAYMENT,35408.59,C1918466753,136866.65,101458.06,M1002624240,0.0,0.0,0,0
285,CASH_OUT,401469.27,C1341932079,0.0,0.0,C1243013853,459971.5,861440.78,0,0
139,PAYMENT,12477.01,C1756619854,0.0,0.0,M305692291,0.0,0.0,0,0
137,CASH_OUT,76432.39,C127115408,0.0,0.0,C128187691,80828.0,0.0,0,0
33,CASH_OUT,207463.76,C265118628,0.0,0.0,C1774818413,662320.67,869784.43,0,0
159,PAYMENT,149.86,C375341246,20540.0,20390.14,M905310448,0.0,0.0,0,0
11,CASH_IN,302245.54,C724557146,170.0,302415.54,C1395746279,2408674.14,2106428.59,0,0
178,CASH_OUT,31585.29,C1749113761,48962.0,17376.71,C866564987,1102832.98,1134418.26,0,0
324,CASH_OUT,96290.97,C1538826804,206858.0,110567.03,C36614801,19684.2,115975.17,0,0
259,CASH_OUT,38610.69,C731173597,45232.0,6621.31,C996606252,8110735.06,8149345.75,0,0
183,CASH_OUT,31041.35,C788000011,0.0,0.0,C214774813,28829463.25,28860504.6,0,0
257,CASH_OUT,125969.85,C1653089935,0.0,0.0,C665785903,1338269.12,1464238.97,0,0
38,CASH_OUT,224707.09,C745036122,0.0,0.0,C1273785650,803090.1,1027797.19,0,0
507,TRANSFER,2291498.65,C277466735,2291498.65,0.0,C1988225772,0.0,0.0,1,0
131,PAYMENT,4522.34,C1440274437,0.0,0.0,M1225221735,0.0,0.0,0,0
469,PAYMENT,5378.22,C1482608296,0.0,0.0,M1922001075,0.0,0.0,0,0
41,PAYMENT,3889.8,C1821798131,572.0,0.0,M237513425,0.0,0.0,0,0
525,PAYMENT,37791.47,C1713611644,161912.44,124120.97,M1332115561,0.0,0.0,0,0
227,TRANSFER,1578137.68,C1808837492,39969.0,0.0,C907904644,0.0,1578137.68,0,0
43,PAYMENT,333.09,C30611693,154929.53,154596.44,M744231656,0.0,0.0,0,0
403,CASH_IN,145321.08,C401545198,5202347.21,5347668.29,C2110650674,543255.43,397934.35,0,0
204,CASH_IN,116955.03,C574654972,219290.0,336245.03,C1738494993,45908.59,0.0,0,0
163,PAYMENT,140.8,C1708469604,15719.0,15578.2,M40334275,0.0,0.0,0,0
188,PAYMENT,18459.94,C7474520,11319.0,0.0,M1943543247,0.0,0.0,0,0
14,TRANSFER,289609.11,C1754137791,0.0,0.0,C2073754729,674143.91,1441307.45,0,0
489,TRANSFER,107128.17,C65259597,107128.17,0.0,C355360625,0.0,0.0,1,0
310,CASH_OUT,141209.51,C790106800,0.0,0.0,C926950414,1249235.22,1390444.72,0,0
19,PAYMENT,14462.19,C1634116626,154784.0,140321.81,M271276300,0.0,0.0,0,0
278,CASH_IN,55360.39,C943137907,50789.96,106150.35,C2021810068,62345.39,6985.0,0,0
134,CASH_OUT,231682.89,C2050046090,0.0,0.0,C1433213222,477859.4,709542.29,0,0
134,CASH_OUT,206604.88,C1178262172,0.0,0.0,C1942689293,1585926.49,1792531.38,0,0
172,CASH_OUT,1116508.49,C45204109,1116508.49,0.0,C500640535,4052464.84,5168973.32,1,0
120,PAYMENT,544.12,C480488716,3012.0,2467.88,M1573873858,0.0,0.0,0,0
33,CASH_IN,32629.92,C1451240732,3998277.73,4030907.65,C1687236810,109945.64,77315.72,0,0
15,CASH_OUT,579419.01,C604316265,0.0,0.0,C57378330,1255433.95,1454213.74,0,0
255,PAYMENT,5356.36,C1687181167,61722.0,56365.64,M1000992022,0.0,0.0,0,0
130,CASH_OUT,97031.87,C1098298482,0.0,0.0,C353520164,165910.62,262942.5,0,0
507,TRANSFER,10000000.0,C1386014813,17239986.95,7239986.95,C407821637,0.0,0.0,1,0
323,PAYMENT,13340.29,C530305148,0.0,0.0,M1409315415,0.0,0.0,0,0
131,PAYMENT,31409.91,C1401266627,201729.45,170319.54,M869941711,0.0,0.0,0,0
375,DEBIT,3060.11,C1706100271,58204.53,55144.42,C1671596646,6829.08,9889.19,0,0
78,CASH_OUT,1321091.25,C1817853136,1321091.25,0.0,C1040572676,0.0,1321091.25,1,0
231,CASH_OUT,65869.11,C1583559804,227664.0,161794.89,C1685287046,165903.09,231772.21,0,0
380,CASH_OUT,201248.58,C2018963827,0.0,0.0,C1427931895,893147.61,1094396.19,0,0
21,PAYMENT,9544.7,C985442876,0.0,0.0,M402169680,0.0,0.0,0,0
401,CASH_OUT,19511.35,C956252470,19511.35,0.0,C1072897246,18785.78,38297.13,1,0
323,CASH_IN,13200.68,C2133036922,3695584.24,3708784.91,C1186015749,1369690.32,1356489.64,0,0
163,CASH_OUT,204325.87,C569297965,115745.0,0.0,C1202444232,206766.0,411091.87,0,0
251,CASH_OUT,377785.61,C1268940166,20051.0,0.0,C1303301735,3410537.52,3788323.13,0,0
34,TRANSFER,1974216.6,C1998503878,31699.0,0.0,C2029403184,587707.9,2561924.5,0,0
177,PAYMENT,7742.54,C1829586809,0.0,0.0,M1277295725,0.0,0.0,0,0
351,CASH_OUT,346347.67,C158592817,10924.0,0.0,C1289447134,1803380.98,2149728.65,0,0
356,CASH_IN,23396.74,C1407873580,17655.0,41051.74,C859702344,0.0,0.0,0,0
309,PAYMENT,23387.31,C1575948822,0.0,0.0,M889178281,0.0,0.0,0,0
159,PAYMENT,2895.93,C1834279897,0.0,0.0,M706533513,0.0,0.0,0,0
10,TRANSFER,469699.58,C1868718974,410619.53,0.0,C323745438,448130.34,917829.92,0,0
211,CASH_IN,117650.26,C1446874027,10524.0,128174.26,C1273016669,113280.55,0.0,0,0
354,CASH_IN,22788.51,C1518103286,7081142.02,7103930.53,C352706442,1983982.99,1961194.48,0,0
204,CASH_OUT,57673.72,C918014068,0.0,0.0,C1273995743,238151.04,295824.77,0,0
332,CASH_IN,33379.93,C73885335,12109.0,45488.93,C1097648385,0.0,0.0,0,0
403,CASH_OUT,108560.06,C1861301059,108560.06,0.0,C293709567,0.0,108560.06,1,0
